,dialog
708,He is. He's asleep.
709,Don't wake him.
710,You know what we want.
711,"Get aside from that door, Mr. Finch."
712,"Walter, I think you ought to turn right around and go back home."
713,Heck Tate's around here somewhere.
714,"No, he ain't."
715,Heck and his bunch is out chasing around Old Sarum looking for us.
716,We knew he was so we came in this other way.
717,"You ain't never thought about that, had you, Mr. Finch?"
718,I thought about it.
719,I can't see Atticus.
720,That changes things...
721,Atticus!
722,"Hey, Atticus."
723,"Jem, go home, and take Scout and Dill home with you."
724,"Son, I said, go home."
725,"No, sir."
726,I'll send him home!
727,Don't you touch him.
728,Let him go!
729,"That'll do, Scout."
730,Ain't nobody gonna do Jem that way.
731,"Now, you get them out of here, Mr. Finch!"
732,"Jem, I want you to please leave."
733,"No, sir."
734,Jem.
735,"I tell you, I ain't going."
736,"Hey, Mr. Cunningham."
737,"I said, hey, Mr. Cunningham."
738,How's your entailment getting along?
739,"Don't you remember me, Mr. Cunningham?"
740,I'm Jean Louise Finch.
741,"You brought us some hickory nuts one early morning, remember?"
742,We had a talk.
743,I went and got my daddy to come out and thank you.
744,I go to school with your boy.
745,I go to school with Walter.
746,He's a nice boy.
747,"Tell him ""hey"" for me, won't you?"
748,"You know something, Mr. Cunningham?"
749,Entailments are bad.
750,Entailments...
751,"Atticus, I was just saying to Mr . Cunningham that entailments were bad but not to worry."
752,Takes a long time sometimes.
753,What's the matter?
754,"I sure meant no harm, Mr. Cunningham."
755,"No harm taken, young lady."
756,"I'll tell Walter you said ""hey."" Let's clear out of here."
757,"Let's go, boys."
758,"Now, you go home."
759,All of you.
760,I'll be there later.
761,Good luck.
762,Come on.
763,"Mr. Finch, are they gone?"
764,They've gone.
765,They won't bother you anymore.
766,"Morning, Mr. Sykes."
767,How do you do?
768,Ever see so many people?
769,Just like on Saturday.
770,Where you going?
771,I can't stand it any longer.
772,I'm going downtown to the courthouse to watch.
773,You'd better not.
774,You know what Atticus said.
775,I don't care if he did.
776,I'm not going to miss the most exciting thing that ever happened in this town.
777,It's packed solid.
778,They're standing all along the back.
779,Reverend.
780,Yes?
781,"Reverend Sykes, are you going upstairs?"
782,"Yes, I am."
783,"Thanks, Brother Jones, for holding my seat."
784,Please be seated.
785,"Come on, children."
786,It's the Rev.
787, This court is now in session.
788, Everybody rise.
789,"On the night of August 21, I was just leaving my office to go home when Bob..."
790,Mr. Ewell came in.
791,"Very excited, he was, and he said to get to his house as quick as I could, that his girl had been raped."
792,I got to my car and went out there as fast as I could.
793,She was pretty well beat up.
794,I asked her if Tom Robinson beat her like that.
795,"She said, ""Yes, he had."" I asked if he'd taken advantage of her."
796,"She said, ""Yes, he did."" That's all there was to it."
797,Thank you.
798,"Did anybody call a doctor, Sheriff?"
799,"No, sir."
800,Why not?
801,I didn't think it was necessary.
802,She was pretty well beat up.
803,"Something sure happened, it was obvious."
804,"Sheriff, you say she was mighty beat up."
805,In what way?
806,She was beaten around the head.
807,There were bruises already coming on her arms.
808,She had a black eye starting.
809,Which eye?
810,"Let's see, it was her left."
811,"Now, was that..."
812,"Was that her left, facing you, or looking the way that you were?"
813,"Yes, that would make it her right eye."
814,"It was her right eye, Mr. Finch. Now I remember."
815,She was beaten up on that side of her face.
816,"Which side, again?"
817,Her right side.
818,She had bruises on her arms.
819,And she showed me her neck.
820,There were definite finger marks on her gullet.
821,"All around her neck, at the back of her throat?"
822,I'd say they were all around.
823,The witness may be seated.
824,Robert E. Lee Ewell.
825,"Place your hand on the Bible, please."
826,"Do you solemnly swear to tell the truth, the whole truth, and nothing but the truth, so help you God?"
827,I do.
828,"Sit down, please."
829,"Now, Mr. Ewell, will you tell us, just in your own words, what happened on August 21?"
830,"Late that night, I was coming in from the woods, with a load of kindling and I heard Mayella screaming as I got to the fence."
831,"So, I dropped my kindling and run just as fast as I could, but I run into the fence."
832,"But when I got loose, I run up to the window, and I seen him with my Mayella."
833,What did you do after you saw the defendant?
834,"I ran around the house trying to get in, but he done run through the front door, just ahead of me."
835,"But I seen who it was, all right."
836,I seen him!
837,"And I run in the house and poor Mayella was lying on the floor, squalling."
838,Then I run for Mr. Tate as quick as I could.
839,Mmmhmm.
840,"Thank you, Mr. Ewell."
841,"Would you mind if I just ask you a few questions, Mr. Ewell?"
842,"No, sir, Mr. Finch, I sure wouldn't."
843,Folks were doing a lot of running that night.
844,"Let's see, now."
845,"You say that you ran into the house, you ran to the window, you ran inside, you ran to Mayella, and you ran to Sheriff Tate."
846,"Did you, during all this running, run for a doctor?"
847,There wasn't no need to.
848,I seen who done it.
849,"Now, Mr. Ewell, you've heard the sheriff's testimony."
850,Do you agree with his description of Mayella's injuries?
851,I agree with everything Mr. Tate said.
852,Her eye was blacked.
853,She was mighty beat up.
854,"Mr. Ewell, can you..."
855,Can you read and write?
856,"Yes, Mr. Finch."
857,I can read and I can write.
858,Good.
859,"Then will you write your name, please?"
860,Right there. Show us.
861,Now what's so interesting?
862,"You're lefthanded, Mr. Ewell."
863,"What's that got to do with it, Judge?"
864,I'm a Godfearing man.
865,"That Atticus Finch, he's trying to take advantage of me."
866,You've got to watch tricky lawyers like Atticus Finch.
867,"Quiet, sir."
868,The witness may take his seat.
869,Mayella Violet Ewell.
870,"Put your hand on the Bible, please."
871,"Solemnly swear to tell the truth, the whole truth, and nothing but the truth, so help you God?"
872,"Sit down, please."
873,"Now, Mayella, suppose you tell us just what happened, huh?"
874,"Well, sir..."
875,"Sir, I was sitting on the porch and he come along."
876,"There was this old chifforobe in the yard and I said, ""You come in here, boy, and bust up this chifforobe and I'll give you a nickel."" So, he come on in the yard and I go in the house to get him the nickel."
877,"And I turn around, and before I know it he's on me."
878,"I fought and hollered, but he had me around the neck and he hit me again and again."
