,dialog
910,Of us? No.
911,How many of them did you kill?
912,"They were all, what do you call 'em, warriors and braves?"
913,Mostly.
914,"Oh, some weren't braves?"
915,Some weren't men.
916,Oh.
917,An Indian woman is still an Indian.
918,"She knows how to use a bow and a spear, and so do her children."
919,Why do you hate them so much?
920,You should ask my mother and my sisters.
921,I never met 'em.
922,That's correct. You never did.
923,Oh.
924,"Indians got them, huh?"
925,"Let him alone, old man."
926,A thing like that makes a considerable impression upon a tenyear old boy.
927,"I'm awfully sorry for what happened to them but I don't think I could ever kill a woman or a child, not even Deputy."
928,Is it possible for you to close that aperture?
929,Do you see it?
930,I see several.
931,Can you tell which one's the Valley of the Starving Men?
932,I cannot.
933,"Oh, you trust me with the German?"
934,I've seen you operate.
935,"Oh, I..."
