,dialog
703,What if the same thing happened to Hannah?
704,WOMAN 1: Brigance! Mr. Brigance! Mr. Brigance!
705,May we ask a few questions?
706,WOMAN 2: Can we get a quote?
707,Mr. Brigance.
708,Excuse me a second.
709,I'm going to go take a few questions.
710,"Jake, this isn't the time."
711,This is really good for Carl Lee.
712,I'll be right back.
713,Thank y'all for coming.
714,REPORTERS CHATTERING I guess we'll have to read about it in the papers.
715,CHOIR SINGING GOSPEL SONG CHOIR STOPS SINGING Praise Jesus!
716,CONGREGATION CHEERING ISAIAH: Reverend Agee?
717,AGEE: Yes.
718,I'm Isaiah Street.
719,"Well, it's an honor to meet you, Reverend."
720,I saw you march with Dr. King.
721,"Well, well. The struggle continues today here in Canton."
722,Carl Lee Hailey's on trial because he's black.
723,No other reason.
724,These people are with the NAACP.
725,Oh?
726,Reverend Agee.
727,How do you do?
728,How do you do?
729,"Reverend Agee, the black community's concerned that Mr. Hailey's attorney..."
730,...is not sensitive to the needs of the movement.
731,The NAACP wishes to provide him with a new lawyer.
732,We need to raise funds to support Carl Lee Hailey.
733,"I don't know, Reverend."
734,Time's awfully tight here.
735,"Obviously, we would expect you to take..."
736,...a modest administration fee for your troubles.
737,SISSON: Your loyalty has been forged in a baptism of fire.
738,"Rise, knights of the Ku Klux Klan..."
739,...and let your brethren never regret...
740,...they believed you worthy of fellowship.
741,Welcome to the Klan.
742,MAN: I need to talk to Jake Brigance.
743,He's not in. May I ask who's calling?
744,"MAN: Uh, well Mickey Mouse."
745,Who?
746,MAN OVER PHONE: Mickey Mouse.
747,Get out right now.
748,Who is this?
749,MAN OVER PHONE: Get your daughter out of the house right now.
750,HANNAH: Mommy!
751,Hannah?
752,HANNAH: Mommy!
753,"CARLA: Hannah? What is it? Oh, my God!"
754,"Max! Max, come on!"
755,Fire! Aah!
756,MAX BARKING FIREFIGHTERS CHATTERING It's a good thing Hastings was nearby and got here fast.
757,The whole place could've burned down.
758,"Yeah, I appreciate it."
759,"Take care, man."
760,See you in the morning.
761,"She asleep, baby?"
762,"The Ku Klux Klan is burning crosses on our lawn, Jake."
763,"Baby, there's been no Klan around here for years, okay?"
764,This is just a couple of dorks with too much time on their hands and too many beers.
765,I'm sorry.
766,About what?
767,That you weren't home when someone practically burned our house down?
768,That you missed supper and didn't even bother to call?
769,That lately you've become more interested in getting on the news...
770,...than what's going on with your family?
771,Or that Hannah comes home bawling because of kids calling her a niggerlover?
772,"What exactly are you sorry about, Jake?"
773,Remember the other night?
774,I told you Carl Lee came by the office?
775,Remember what we talked about then?
776,About me calling Ozzie?
777,"You never called him, did you?"
778,You never called Sheriff Walls?
779,"I didn't call him, baby."
780,"Lord have mercy, Jake, you had a responsibility."
781,Carl Lee chose you.
782,He told you what he was thinking.
783,"He told me what he was thinking, but I didn't know Jake Tyler Brigance, we agreed, you were gonna call the sheriff."
784,Now look at everything that has happened.
785,"I am sorry to tell you this, darling, but those two boys are in the ground..."
786,...and you were in a position to prevent every bit of this.
787,HANNAH: Mama?
788,Are you and Daddy fighting?
789,"No, baby. Come here."
